05:28:30;05:29:00;안산;당고개;1;1;;
05:43:00;05:43:30;오이도;당고개;1;1;;
05:51:00;05:51:30;오이도;당고개;1;1;;
06:02:00;06:02:30;오이도;당고개;1;1;;
06:08:00;06:08:30;오이도;당고개;1;1;;
06:14:00;06:14:30;오이도;당고개;1;1;;
06:23:00;06:23:30;오이도;당고개;1;1;;
06:32:00;06:32:30;오이도;당고개;1;1;;
06:41:00;06:41:30;오이도;당고개;1;1;;
06:47:30;06:48:00;오이도;당고개;1;1;;
06:53:30;06:54:00;안산;당고개;1;1;;
07:00:00;07:00:30;오이도;당고개;1;1;;
07:07:00;07:07:00;오이도;당고개;1;1;Y;
07:12:30;07:13:00;안산;당고개;1;1;;
07:18:00;07:18:30;오이도;당고개;1;1;;
07:29:00;07:29:30;오이도;당고개;1;1;;
07:32:00;07:32:30;안산;당고개;1;1;;
07:36:30;07:37:00;오이도;당고개;1;1;;
07:45:00;07:45:30;안산;당고개;1;1;;
07:48:00;07:48:30;오이도;당고개;1;1;;
07:53:00;07:53:30;안산;당고개;1;1;;
07:58:00;07:58:30;오이도;당고개;1;1;;
08:04:00;08:04:30;오이도;당고개;1;1;;
08:09:30;08:10:00;오이도;당고개;1;1;;
08:22:30;08:23:00;오이도;당고개;1;1;;
08:33:30;08:34:00;오이도;당고개;1;1;;
08:41:00;08:41:30;오이도;당고개;1;1;;
08:49:00;08:49:30;오이도;당고개;1;1;;
08:56:00;08:56:30;오이도;당고개;1;1;;
09:04:30;09:05:00;안산;당고개;1;1;;
09:12:00;09:12:30;오이도;당고개;1;1;;
09:22:00;09:22:30;오이도;당고개;1;1;;
09:32:00;09:32:30;오이도;당고개;1;1;;
09:42:00;09:42:30;오이도;당고개;1;1;;
09:52:00;09:52:30;오이도;당고개;1;1;;
10:02:00;10:02:30;오이도;당고개;1;1;;
10:12:00;10:12:30;오이도;당고개;1;1;;
10:22:00;10:22:30;오이도;당고개;1;1;;
10:27:30;10:28:00;안산;당고개;1;1;;
10:34:00;10:34:30;오이도;당고개;1;1;;
10:46:30;10:47:00;오이도;당고개;1;1;;
10:57:00;10:57:30;오이도;당고개;1;1;;
11:08:00;11:08:30;오이도;당고개;1;1;;
11:19:00;11:19:30;오이도;당고개;1;1;;
11:32:00;11:32:30;오이도;당고개;1;1;;
11:40:00;11:40:30;오이도;당고개;1;1;;
11:47:30;11:48:00;안산;당고개;1;1;;
11:59:00;11:59:30;오이도;당고개;1;1;;
12:10:00;12:10:30;오이도;당고개;1;1;;
12:17:00;12:17:30;오이도;당고개;1;1;;
12:29:00;12:29:30;오이도;당고개;1;1;;
12:37:00;12:37:30;오이도;당고개;1;1;;
12:50:00;12:50:30;오이도;당고개;1;1;;
13:01:00;13:01:30;오이도;당고개;1;1;;
13:12:00;13:12:30;오이도;당고개;1;1;;
13:23:00;13:23:30;오이도;당고개;1;1;;
13:36:00;13:36:30;오이도;당고개;1;1;;
13:44:00;13:44:30;오이도;당고개;1;1;;
13:52:00;13:52:30;오이도;당고개;1;1;;
14:03:00;14:03:30;오이도;당고개;1;1;;
14:14:00;14:14:30;오이도;당고개;1;1;;
14:19:30;14:20:00;안산;당고개;1;1;;
14:33:00;14:33:30;오이도;당고개;1;1;;
14:41:00;14:41:30;오이도;당고개;1;1;;
14:53:00;14:53:30;오이도;당고개;1;1;;
15:04:00;15:04:30;오이도;당고개;1;1;;
15:13:30;15:14:00;오이도;당고개;1;1;;
15:26:00;15:26:30;오이도;당고개;1;1;;
15:39:00;15:39:30;오이도;당고개;1;1;;
15:47:00;15:47:30;오이도;당고개;1;1;;
15:56:00;15:56:30;오이도;당고개;1;1;;
16:07:00;16:07:30;오이도;당고개;1;1;;
16:17:00;16:17:30;오이도;당고개;1;1;;
16:23:00;16:23:30;오이도;당고개;1;1;;
16:35:00;16:35:30;오이도;당고개;1;1;;
16:43:00;16:43:30;오이도;당고개;1;1;;
16:54:30;16:55:00;안산;당고개;1;1;;
16:59:00;16:59:30;오이도;당고개;1;1;;
17:08:00;17:08:30;오이도;당고개;1;1;;
17:15:30;17:16:00;안산;당고개;1;1;;
17:24:00;17:24:30;오이도;당고개;1;1;;
17:30:30;17:31:00;안산;당고개;1;1;;
17:38:00;17:38:30;오이도;당고개;1;1;;
17:45:00;17:45:30;오이도;당고개;1;1;;
17:51:30;17:52:00;안산;당고개;1;1;;
17:59:00;17:59:30;오이도;당고개;1;1;;
18:06:00;18:06:30;오이도;당고개;1;1;;
18:13:00;18:13:30;오이도;당고개;1;1;;
18:20:00;18:20:30;오이도;당고개;1;1;;
18:27:30;18:28:00;오이도;당고개;1;1;;
18:34:00;18:34:30;오이도;당고개;1;1;;
18:41:00;18:41:30;오이도;당고개;1;1;;
18:48:00;18:48:30;오이도;당고개;1;1;;
18:55:30;18:56:00;오이도;당고개;1;1;;
19:03:00;19:03:30;오이도;당고개;1;1;;
19:11:00;19:11:30;오이도;당고개;1;1;;
19:19:00;19:19:30;오이도;당고개;1;1;;
19:27:00;19:27:30;오이도;당고개;1;1;;
19:35:00;19:35:30;오이도;당고개;1;1;;
19:43:00;19:43:30;오이도;당고개;1;1;;
19:51:00;19:51:30;오이도;당고개;1;1;;
20:00:00;20:00:30;오이도;당고개;1;1;;
20:08:30;20:09:00;안산;당고개;1;1;;
20:17:00;20:17:30;오이도;당고개;1;1;;
20:26:00;20:26:30;오이도;당고개;1;1;;
20:36:00;20:36:30;오이도;당고개;1;1;;
20:46:00;20:46:30;오이도;당고개;1;1;;
20:52:00;20:52:30;안산;당고개;1;1;;
